-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Spectrum  |      Observed       |   Unc.    |        Ritz         |   Unc.    |            Rel. |     Aki     | Acc. |           Ei           Ek         |         Lower level          |              Upper level               |  gi   gk  |Type|                   TP  |             Line  |
          |     Wavelength      |    (nm)   |     Wavelength      |    (nm)   |            Int. |   (s^-1)    |      |          (eV)         (eV)        |------------------------------|----------------------------------------|           |    |                  Ref. |             Ref.  |
          |      Air (nm)       |           |      Air (nm)       |           |                 |             |      |                                   | Conf.           | Term | J   | Conf.                 | Term    | J    |           |    |                       |                   |
C I       |         1734.6409   |  0.0013   |         1734.64071  |  0.00005  |            4800 | 1.4e+05     | C    |    9.70175932    -    10.41631850 | 2s2.2p.3d       | 3F*  | 4   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 3    |   9 - 7   |    |                 T6070 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1740.79517  |  0.00012  |                 | 7.0e+03     | C    |    9.70715832    -    10.41919123 | 2s2.2p.3d       | 3D*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   3 - 5   |    |                 T6070 |                   |
C I       |         1740.8287   |  0.0007   |         1740.82954  |  0.00015  |           12000 | 1.6e+06     | C    |    9.70715832    -    10.41917717 | 2s2.2p.3d       | 3D*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 1    |   3 - 3   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1741.460    |  0.007    |                 | 4.0e+04     | D    |   10.01574712    -    10.727508   | 2s2.2p.4p       | 3D   | 1   | 2s2.2p.5d             | 3P*     | 0    |   3 - 1   |    |               T5520LS |                   |
C I       |                     |           |         1742.578    |  0.004    |                 | 1.0e+04     | D    |   10.01574712    -    10.7270515  | 2s2.2p.4p       | 3D   | 1   | 2s2.2p.5d             | 3P*     | 1    |   3 - 3   |    |               T5520LS |                   |
C I       |         1742.7399   |  0.0012   |         1742.73940  |  0.00015  |         59000bl | 1.8e+06     | C    |    9.70175932    -    10.41299788 | 2s2.2p.3d       | 3F*  | 4   | 2s2.2p.(2P*<3/2>).4f  | 2[7/2]  | 4    |   9 - 9   |    |                 T6070 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1742.809    |  0.008    |         1742.82158  |  0.00007  |          16000u | 6.3e+04     | C    |    9.70175932    -    10.41296434 | 2s2.2p.3d       | 3F*  | 4   | 2s2.2p.(2P*<3/2>).4f  | 2[7/2]  | 3    |   9 - 7   |    |                 T6070 |        L9405c186  |
C I       |         1744.85720  |  0.00012  |         1744.85741  |  0.00005  |         360000q | 7.5e+06     | B+   |    9.00258374    -     9.71295895 | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.4s             | 1P*     | 1    |   5 - 3   |    |     T5520,T6070,T4828 |       L12175c183  |
C I       |         1745.0905   |  0.0003   |         1745.08992  |  0.00009  |           13000 | 9.2e+05     | C    |    9.70891067    -    10.41919123 | 2s2.2p.3d       | 3D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   5 - 5   |    |                 T6070 |       L12175c183  |
C I       |         1745.1242   |  0.0007   |         1745.12446  |  0.00012  |            6100 | 6.8e+05     | C    |    9.70891067    -    10.41917717 | 2s2.2p.3d       | 3D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 1    |   5 - 3   |    |                 T6070 |       L12175c183  |
C I       |         1745.59791  |  0.00015  |         1745.59763  |  0.00009  |         120000q | 6.0e+06     | C    |    9.69545159    -    10.40552557 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[7/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |                     |           |         1746.4723   |  0.0006   |                 | 4.0e+02     | D    |   10.01574712    -    10.7254655  | 2s2.2p.4p       | 3D   | 1   | 2s2.2p.5d             | 3P*     | 2    |   3 - 5   |    |               T5520LS |                   |
C I       |         1747.5657   |  0.0003   |         1747.56595  |  0.00009  |           15000 | 1.0e+06     | C    |    9.69545159    -    10.40472579 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 2    |   5 - 5   |    |                 T6070 |       L12175c183  |
C I       |         1747.5996   |  0.0003   |         1747.59972  |  0.00006  |           15000 | 4.7e+05     | C    |    9.69545159    -    10.40471209 | 2s2.2p.3d       | 3F*  | 2   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C I       |         1747.802    |  0.008    |         1747.79933  |  0.00012  |           92000 | 1.0e+05     | C    |    9.70715832    -    10.41633783 | 2s2.2p.3d       | 3D*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   3 - 5   |    |                 T6070 |        L9405c186  |
C I       |                     |           |         1748.319    |  0.004    |                 | 3.0e+04     | D    |   10.01808295    -    10.7270515  | 2s2.2p.4p       | 3D   | 2   | 2s2.2p.5d             | 3P*     | 1    |   5 - 3   |    |               T5520LS |                   |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1748.3308   |  0.0018   |         1748.33089  |  0.00009  |            3500 | 2.4e+05     | C    |    9.71022735    -    10.41919123 | 2s2.2p.3d       | 3D*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   7 - 5   |    |                 T6070 |       L12175c183  |
C I       |         1750.56354  |  0.00012  |         1750.56439  |  0.00006  |         170000p | 6.4e+06     | C    |    9.69749097    -    10.40555030 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<1/2>).4f  | 2[7/2]  | 4    |   7 - 9   |    |                 T6070 |  L12175c183,c153  |
C I       |                     |           |         1750.62554  |  0.00009  |                 | 1.7e+04     | C    |    9.69749097    -    10.40552557 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<1/2>).4f  | 2[7/2]  | 3    |   7 - 7   |    |                 T6070 |                   |
C I       |         1751.608    |  0.008    |         1751.59279  |  0.00007  |    150000bl(Fe) | 2.3e+04     | C    |    9.00258374    -     9.71022735 | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.3d             | 3D*     | 3    |   5 - 7   |    |                 T6070 |        L9405c186  |
C I       |         1752.1296   |  0.0009   |         1752.12875  |  0.00009  |          38000q | 1.9e+06     | C    |    9.70891067    -    10.41633783 | 2s2.2p.3d       | 3D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   5 - 5   |    |                 T6070 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1752.1764   |  0.0007   |         1752.17661  |  0.00006  |            5400 | 1.9e+05     | C    |    9.70891067    -    10.41631850 | 2s2.2p.3d       | 3D*  | 2   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 3    |   5 - 7   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1752.2393   |  0.0006   |                 | 6.e+03      | D    |   10.01808295    -    10.7254655  | 2s2.2p.4p       | 3D   | 2   | 2s2.2p.5d             | 3P*     | 2    |   5 - 5   |    |               T5520LS |                   |
C I       |                     |           |         1752.60523  |  0.00009  |                 | 1.1e+05     | C    |    9.69749097    -    10.40472579 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 2    |   7 - 5   |    |                 T6070 |                   |
C I       |         1752.6393   |  0.0003   |         1752.63919  |  0.00006  |           11000 | 7.4e+05     | C    |    9.69749097    -    10.40471209 | 2s2.2p.3d       | 3F*  | 3   | 2s2.2p.(2P*<1/2>).4f  | 2[5/2]  | 3    |   7 - 7   |    |                 T6070 |       L12175c183  |
C I       |         1754.5222   |  0.0009   |         1754.51988  |  0.00012  |          10000q | 4.1e+05     | C    |    9.71022735    -    10.41669040 | 2s2.2p.3d       | 3D*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[9/2]  | 4    |   7 - 9   |    |                 T6070 |       L12175c183  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
C I       |         1755.0944   |  0.0010   |         1755.09317  |  0.00009  |          12000D | 1.0e+06     | C    |    9.71295895    -    10.41919123 | 2s2.2p.4s       | 1P*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 2    |   3 - 5   |    |                 T6070 |       L12175c183  |
C I       |                     |           |         1755.12811  |  0.00015  |                 | 2.3e+05     | C    |    9.71295895    -    10.41917717 | 2s2.2p.4s       | 1P*  | 1   | 2s2.2p.(2P*<3/2>).4f  | 2[3/2]  | 1    |   3 - 3   |    |                 T6070 |                   |
C I       |         1755.3951   |  0.0011   |         1755.39594  |  0.00009  |            5900 | 2.8e+05     | C    |    9.71022735    -    10.41633783 | 2s2.2p.3d       | 3D*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 2    |   7 - 5   |    |                 T6070 |       L12175c183  |
C I       |         1755.44393  |  0.00009  |         1755.44398  |  0.00004  |           64000 | 2.9e+06     | C    |    9.71022735    -    10.41631850 | 2s2.2p.3d       | 3D*  | 3   | 2s2.2p.(2P*<3/2>).4f  | 2[5/2]  | 3    |   7 - 7   |    |                 T6070 |       L12175c183  |
C I       |         1759.239    |  0.008    |         1759.22249  |  0.00009  |     15000bl(Fe) | 5.8e+05     | C    |    9.00258374    -     9.70715832 | 2s2.2p.3p       | 1D   | 2   | 2s2.2p.3d             | 3D*     | 1    |   5 - 3   |    |                 T6070 |        L9405c186  |
          |                     |           |                     |           |                 |             |      |                                   |                 |      |     |                       |         |      |           |    |                       |                   |
